Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1091.375,3.301,1.045,1.598,2.822,4.066,5.539,6.694,11.234,172.867,0.303
40,1125.000,3.235,1.017,1.588,2.810,4.068,5.571,6.779,10.639,63.823,0.309
80,1137.400,3.171,1.038,1.617,2.818,4.008,5.431,6.428,9.409,49.207,0.315
120,1128.625,3.183,1.017,1.602,2.827,4.015,5.423,6.503,9.550,56.201,0.314
160,1153.075,3.140,1.034,1.597,2.795,3.964,5.356,6.339,9.436,46.659,0.318
200,1188.350,3.021,1.007,1.554,2.731,3.841,5.138,6.000,8.253,58.107,0.331
240,1149.475,3.111,1.004,1.579,2.768,3.945,5.314,6.296,9.062,62.678,0.321
280,1126.100,3.166,1.007,1.580,2.780,3.994,5.413,6.477,10.049,57.611,0.316
320,1164.975,3.069,1.040,1.584,2.732,3.834,5.197,6.129,9.283,55.674,0.326
360,1171.625,3.057,1.002,1.592,2.759,3.845,5.138,6.056,8.787,62.317,0.327
400,1128.475,3.166,1.017,1.563,2.745,3.922,5.346,6.480,11.495,63.842,0.316
440,1125.750,3.185,1.033,1.589,2.809,4.034,5.474,6.512,9.538,48.832,0.314
480,1125.775,3.202,1.020,1.604,2.809,4.060,5.516,6.590,9.815,54.838,0.312
520,1125.400,3.227,1.018,1.602,2.828,4.045,5.516,6.564,10.232,59.339,0.310
560,1127.350,3.187,1.023,1.589,2.790,4.024,5.465,6.531,10.004,52.265,0.314
600,1140.900,3.159,1.025,1.610,2.793,3.999,5.417,6.416,9.496,58.549,0.317
640,1145.100,3.144,1.030,1.593,2.775,3.994,5.402,6.435,9.780,50.523,0.318
680,1171.075,3.054,1.047,1.571,2.750,3.880,5.170,6.074,8.757,41.846,0.327
720,1136.275,3.184,1.016,1.596,2.804,4.022,5.423,6.479,9.532,62.323,0.314
760,1118.275,3.227,1.028,1.606,2.839,4.071,5.556,6.663,9.857,46.001,0.310
800,1136.925,3.213,1.024,1.619,2.811,4.045,5.513,6.598,9.901,54.175,0.311
840,1132.850,3.202,1.031,1.605,2.801,4.044,5.479,6.555,9.709,68.561,0.312
880,1163.775,3.116,1.010,1.611,2.778,3.936,5.264,6.238,9.013,94.995,0.321
920,1196.150,3.032,1.003,1.569,2.723,3.831,5.094,5.988,8.678,45.487,0.330
960,1164.550,3.075,1.032,1.577,2.750,3.889,5.236,6.156,8.560,51.673,0.325
1000,983.200,3.724,1.005,1.595,2.951,4.591,6.734,8.624,16.282,106.168,0.269
1040,964.075,3.720,1.016,1.613,3.035,4.712,6.782,8.376,13.529,67.075,0.269
1080,1114.350,3.211,1.018,1.554,2.795,4.078,5.530,6.657,10.381,56.817,0.311
1120,1141.150,3.111,1.021,1.538,2.758,3.945,5.348,6.352,9.450,43.481,0.321
1160,1143.050,3.103,1.027,1.518,2.740,3.936,5.341,6.359,9.704,47.138,0.322
1200,1145.575,3.102,1.012,1.523,2.739,3.939,5.326,6.316,9.235,62.246,0.322
1240,1112.225,3.227,1.025,1.553,2.813,4.076,5.592,6.712,10.067,51.627,0.310
1280,1121.800,3.163,1.005,1.547,2.781,4.016,5.472,6.512,9.659,53.571,0.316
1320,1149.825,3.081,1.041,1.546,2.745,3.878,5.226,6.232,9.074,65.948,0.325
1360,1116.475,3.183,1.017,1.540,2.761,3.974,5.453,6.610,10.579,50.517,0.314
1400,1156.150,3.105,1.028,1.524,2.726,3.896,5.295,6.324,9.888,64.844,0.322
1440,1173.125,3.029,1.003,1.512,2.713,3.844,5.147,6.060,8.725,52.465,0.330
1480,1138.900,3.143,1.020,1.535,2.788,3.952,5.381,6.409,9.612,63.233,0.318
1520,1120.700,3.185,1.018,1.544,2.792,4.021,5.488,6.567,9.906,64.038,0.314
1560,1139.275,3.147,1.002,1.548,2.783,3.979,5.415,6.487,9.534,50.820,0.318
1600,1133.150,3.144,1.024,1.543,2.767,3.970,5.384,6.386,9.684,58.412,0.318
1640,1135.525,3.133,1.013,1.538,2.768,3.939,5.364,6.433,9.625,47.416,0.319
1680,1153.575,3.100,1.044,1.531,2.732,3.908,5.324,6.364,9.744,54.845,0.323
1720,1103.375,3.224,1.009,1.548,2.808,4.075,5.581,6.767,10.495,54.456,0.310
1760,1023.725,3.483,0.999,1.543,2.899,4.383,6.173,7.538,12.182,87.924,0.287
1800,24.725,3.409,1.032,1.514,2.842,4.075,5.566,6.302,25.093,39.458,0.293
