Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3538.375,3.344,2.449,2.850,3.025,3.294,3.462,3.642,5.249,219.270,0.299
40,2907.500,4.107,2.427,2.841,3.008,3.251,3.422,3.533,13.128,430.910,0.243
80,2754.575,4.356,2.430,2.836,3.004,3.239,3.419,3.506,14.632,421.667,0.230
120,2704.725,4.424,2.436,2.837,3.007,3.251,3.425,3.508,15.950,417.742,0.226
160,2700.325,4.406,2.438,2.848,3.018,3.280,3.440,3.540,17.556,417.048,0.227
200,2726.375,4.438,2.443,2.847,3.017,3.277,3.436,3.541,14.454,424.316,0.225
240,2710.550,4.501,2.446,2.849,3.015,3.275,3.436,3.533,16.390,420.641,0.222
280,2722.475,4.488,2.436,2.848,3.016,3.278,3.437,3.543,15.005,422.370,0.223
320,2708.500,4.405,2.438,2.846,3.012,3.274,3.434,3.516,15.712,418.139,0.227
360,2707.225,4.419,2.438,2.855,3.021,3.285,3.445,3.582,14.410,417.004,0.226
400,2713.575,4.486,2.441,2.853,3.021,3.285,3.444,3.566,13.146,432.083,0.223
440,2705.125,4.508,2.449,2.843,3.013,3.279,3.438,3.535,16.028,433.742,0.222
480,2711.750,4.503,2.430,2.845,3.020,3.290,3.446,3.576,15.585,416.908,0.222
520,2715.750,4.402,2.437,2.857,3.031,3.300,3.459,3.658,15.161,414.484,0.227
560,2709.125,4.474,2.444,2.845,3.018,3.291,3.450,3.593,16.523,419.075,0.224
600,2712.600,4.389,2.437,2.841,3.015,3.290,3.445,3.541,15.224,419.937,0.228
640,2723.325,4.486,2.445,2.848,3.025,3.301,3.461,3.627,15.755,423.859,0.223
680,2681.675,4.564,2.438,2.845,3.018,3.294,3.456,3.602,14.011,417.497,0.219
720,2706.400,4.449,2.445,2.849,3.023,3.295,3.456,3.596,12.982,227.176,0.225
760,2710.300,4.447,2.449,2.846,3.017,3.290,3.447,3.556,16.310,420.835,0.225
800,2707.225,4.449,2.441,2.852,3.018,3.292,3.452,3.586,13.431,416.674,0.225
840,2726.850,4.476,2.441,2.849,3.017,3.288,3.441,3.528,16.726,419.945,0.223
880,2699.950,4.574,2.448,2.849,3.019,3.290,3.447,3.572,14.295,422.353,0.219
920,2725.375,4.404,2.443,2.851,3.017,3.288,3.440,3.550,16.748,418.589,0.227
960,2690.900,4.499,2.441,2.853,3.023,3.296,3.456,3.618,13.122,415.894,0.222
1000,2695.825,4.529,2.445,2.852,3.021,3.292,3.449,3.555,16.491,439.187,0.221
1040,2704.750,4.486,2.443,2.855,3.018,3.288,3.443,3.539,17.315,418.802,0.223
1080,2694.625,4.527,2.442,2.847,3.018,3.291,3.446,3.546,16.657,432.287,0.221
1120,2707.950,4.492,2.434,2.850,3.018,3.292,3.451,3.569,14.910,418.219,0.223
1160,2693.325,4.548,2.429,2.845,3.017,3.293,3.451,3.588,13.484,420.635,0.220
1200,2698.300,4.513,2.435,2.843,3.018,3.294,3.455,3.589,13.924,432.145,0.222
1240,2709.275,4.422,2.441,2.847,3.018,3.294,3.448,3.540,14.944,417.718,0.226
1280,2678.375,4.517,2.448,2.839,3.012,3.290,3.445,3.541,17.432,420.024,0.221
1320,2705.575,4.505,2.450,2.849,3.018,3.287,3.445,3.551,16.989,417.616,0.222
1360,2717.975,4.492,2.433,2.851,3.022,3.291,3.448,3.553,15.763,418.443,0.223
1400,2702.675,4.483,2.450,2.854,3.027,3.299,3.457,3.624,16.017,415.533,0.223
1440,2698.825,4.528,2.446,2.856,3.027,3.296,3.454,3.595,16.300,417.499,0.221
1480,2703.000,4.472,2.443,2.850,3.025,3.294,3.454,3.608,13.051,418.420,0.224
1520,2704.825,4.486,2.445,2.848,3.022,3.290,3.448,3.591,13.963,417.199,0.223
1560,2736.525,4.487,2.442,2.849,3.021,3.288,3.450,3.592,15.666,418.030,0.223
1600,2711.750,4.487,2.449,2.847,3.018,3.285,3.439,3.567,14.973,414.219,0.223
1640,2717.025,4.496,2.441,2.850,3.016,3.284,3.438,3.573,15.072,415.130,0.222
1680,2680.600,4.518,2.443,2.855,3.029,3.294,3.453,3.604,13.998,419.871,0.221
1720,2705.450,4.388,2.445,2.854,3.019,3.292,3.449,3.573,12.819,420.191,0.228
1760,2689.425,4.523,2.431,2.861,3.020,3.288,3.446,3.556,17.335,438.002,0.221
1800,74.300,4.122,2.461,2.865,3.022,3.278,3.448,3.546,16.609,215.947,0.243
