Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
82,27722,27722.000,2433,2886,3109,5053,3502,5586,6160,16121,252929
83,26735,26735.000,2420,2876,3097,4930,3459,5507,6095,16533,432039
84,28955,28955.000,2433,2875,3107,4867,3474,5514,6063,14492,228655
85,28573,28573.000,2436,2863,3095,4905,3441,5520,6052,16212,226026
86,27303,27303.000,2434,2849,3088,5225,3428,5460,5949,19274,418788
87,27488,27488.000,2434,2851,3083,5196,3448,5586,6426,18421,228640
88,27994,27994.000,2437,2896,3107,4819,3457,5488,6022,17698,229797
89,28096,28096.000,2435,2865,3089,4941,3423,5433,5878,20664,437291
90,27671,27671.000,2430,2888,3108,5027,3468,5539,6178,24254,230015
91,26949,26949.000,2435,2928,3122,5306,3559,5524,6090,28817,421667
92,29114,29114.000,2438,2899,3103,5060,3456,5499,6053,17880,423083
93,28185,28185.000,2423,2880,3094,4900,3439,5421,5924,13646,429686
94,26199,26199.000,2441,2901,3113,5059,3547,5597,6276,30916,236587
95,27056,27056.000,2434,2907,3109,5139,3471,5558,6136,18902,225012
96,28154,28154.000,2432,2910,3106,4963,3460,5520,6043,16613,229349
97,26896,26896.000,2437,2886,3102,5291,3457,5495,5975,11283,420457
98,27258,27258.000,2441,2866,3096,5105,3487,5624,6548,13658,422872
99,28199,28199.000,2441,2865,3098,5236,3447,5529,6169,15851,227735
100,27151,27151.000,2439,2866,3095,4869,3445,5494,6057,18846,227708
101,28246,28246.000,2440,2864,3095,5198,3437,5519,6101,15055,220610
102,27663,27663.000,2431,2907,3109,4979,3471,5637,6243,13256,416977
103,26753,26753.000,2445,2888,3101,5000,3477,5628,6361,15970,224118
104,26378,26378.000,2446,2879,3103,5348,3452,5525,6095,41195,233703
105,27416,27416.000,2439,2906,3113,5068,3525,5518,6095,17911,218757
106,28048,28048.000,2442,2879,3096,4985,3451,5456,6022,17855,226407
107,28221,28221.000,2420,2888,3108,4960,3479,5468,5979,17500,228491
108,27943,27943.000,2442,2908,3115,5007,3549,5485,6034,18262,227696
