Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
75,1,1.000,4028771,4028771,4028771,4028771,4028771,4028771,4028771,4028771,4028771
76,1,1.000,942225,942225,942225,942225,942225,942225,942225,942225,942225
77,1,1.000,1152903,1152903,1152903,1152903,1152903,1152903,1152903,1152903,1152903
78,1,1.000,973355,973355,973355,973355,973355,973355,973355,973355,973355
79,2,2.000,1102538,1102538,54230988,27666763,54230988,54230988,54230988,54230988,54230988
80,1,1.000,4093688,4093688,4093688,4093688,4093688,4093688,4093688,4093688,4093688
81,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,1,1.000,4148745,4148745,4148745,4148745,4148745,4148745,4148745,4148745,4148745
85,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,1,1.000,4115240,4115240,4115240,4115240,4115240,4115240,4115240,4115240,4115240
89,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
91,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,2,2.000,364241,364241,9761986,5063113,9761986,9761986,9761986,9761986,9761986
93,1,1.000,4007924,4007924,4007924,4007924,4007924,4007924,4007924,4007924,4007924
94,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,1,1.000,1443942,1443942,1443942,1443942,1443942,1443942,1443942,1443942,1443942
98,2,2.000,2646423,2646423,5095899,3871161,5095899,5095899,5095899,5095899,5095899
99,1,1.000,5785950,5785950,5785950,5785950,5785950,5785950,5785950,5785950,5785950
100,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,1,1.000,9412173,9412173,9412173,9412173,9412173,9412173,9412173,9412173,9412173
102,1,1.000,3459708,3459708,3459708,3459708,3459708,3459708,3459708,3459708,3459708
103,1,1.000,5637950,5637950,5637950,5637950,5637950,5637950,5637950,5637950,5637950
104,1,1.000,572158,572158,572158,572158,572158,572158,572158,572158,572158
105,1,1.000,3434318,3434318,3434318,3434318,3434318,3434318,3434318,3434318,3434318
106,3,3.000,2742018,2742018,3847632,6211416,12044598,12044598,12044598,12044598,12044598
107,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,2,2.000,932130,932130,7626454,4279292,7626454,7626454,7626454,7626454,7626454
109,2,2.000,9353830,9353830,10366862,9860346,10366862,10366862,10366862,10366862,10366862
110,3,3.000,346735,346735,3395633,8912358,22994706,22994706,22994706,22994706,22994706
111,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,2,2.000,520111,520111,4055557,2287834,4055557,4055557,4055557,4055557,4055557
115,1,1.000,1997293,1997293,1997293,1997293,1997293,1997293,1997293,1997293,1997293
116,1,1.000,5900522,5900522,5900522,5900522,5900522,5900522,5900522,5900522,5900522
117,1,1.000,5163487,5163487,5163487,5163487,5163487,5163487,5163487,5163487,5163487
118,2,2.000,3102529,3102529,12099618,7601073,12099618,12099618,12099618,12099618,12099618
119,2,2.000,4284331,4284331,5722099,5003215,5722099,5722099,5722099,5722099,5722099
120,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
121,2,2.000,823870,823870,4252946,2538408,4252946,4252946,4252946,4252946,4252946
122,3,3.000,1018981,1018981,5751197,6269628,12038708,12038708,12038708,12038708,12038708
123,2,2.000,3074792,3074792,60752667,31913729,60752667,60752667,60752667,60752667,60752667
124,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,2,2.000,4161494,4161494,11824021,7992757,11824021,11824021,11824021,11824021,11824021
126,1,1.000,1497165,1497165,1497165,1497165,1497165,1497165,1497165,1497165,1497165
127,1,1.000,4099945,4099945,4099945,4099945,4099945,4099945,4099945,4099945,4099945
128,1,1.000,1016454,1016454,1016454,1016454,1016454,1016454,1016454,1016454,1016454
129,2,2.000,5028128,5028128,10079187,7553657,10079187,10079187,10079187,10079187,10079187
130,2,2.000,1733721,1733721,2049795,1891758,2049795,2049795,2049795,2049795,2049795
131,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
