Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1083.200,3.838,0.792,1.803,3.433,5.008,6.284,7.276,11.458,127.780,0.261
40,1140.550,3.402,0.821,1.660,3.122,4.660,5.652,6.415,8.532,136.271,0.294
80,1146.150,3.335,0.803,1.638,3.062,4.621,5.596,6.327,8.325,209.250,0.300
120,1153.875,3.304,0.782,1.608,3.038,4.606,5.563,6.277,8.330,98.740,0.303
160,1159.100,3.243,0.785,1.585,2.934,4.538,5.445,6.147,8.077,126.447,0.308
200,1160.725,3.250,0.761,1.589,2.976,4.573,5.485,6.178,7.987,74.203,0.308
240,1165.500,3.221,0.806,1.589,2.962,4.523,5.397,6.076,7.972,65.091,0.311
280,1167.250,3.258,0.784,1.609,3.055,4.575,5.486,6.221,8.061,53.125,0.307
320,1167.075,3.197,0.833,1.585,2.941,4.554,5.436,6.145,7.955,51.154,0.313
360,1164.375,3.195,0.825,1.580,2.960,4.548,5.429,6.141,7.847,48.852,0.313
400,1151.400,3.195,0.802,1.609,2.959,4.538,5.406,6.077,7.886,49.628,0.313
440,1154.500,3.222,0.830,1.612,2.996,4.560,5.456,6.145,7.995,58.708,0.310
480,1119.700,3.658,0.828,1.818,3.478,5.030,6.334,7.235,9.338,63.855,0.273
520,1128.975,3.492,0.829,1.775,3.330,4.852,5.932,6.675,8.588,60.493,0.286
560,1165.525,3.331,0.799,1.668,3.155,4.676,5.670,6.403,8.213,50.923,0.300
600,1153.275,3.235,0.812,1.614,3.004,4.586,5.510,6.216,8.004,37.535,0.309
640,1162.625,3.238,0.826,1.616,3.062,4.579,5.484,6.170,7.952,43.737,0.309
680,1166.000,3.198,0.813,1.593,3.010,4.555,5.419,6.075,7.784,37.932,0.313
720,1163.775,3.199,0.799,1.593,2.974,4.539,5.432,6.134,7.892,43.292,0.313
760,1158.975,3.195,0.783,1.578,2.985,4.511,5.405,6.102,7.923,50.529,0.313
800,1161.425,3.198,0.833,1.613,2.932,4.526,5.442,6.113,7.899,29.877,0.313
840,1165.750,3.219,0.823,1.595,3.033,4.558,5.466,6.165,7.915,31.345,0.311
880,1165.275,3.190,0.828,1.601,2.960,4.542,5.412,6.104,7.865,33.602,0.314
920,1157.275,3.184,0.810,1.582,2.961,4.522,5.400,6.077,7.917,25.940,0.314
960,1151.075,3.188,0.814,1.575,2.926,4.552,5.429,6.098,7.940,45.932,0.314
1000,1162.975,3.200,0.806,1.576,2.967,4.558,5.429,6.121,8.003,29.182,0.312
1040,1154.550,3.242,0.826,1.585,3.031,4.616,5.521,6.226,8.018,31.728,0.308
1080,1146.075,3.206,0.816,1.586,2.944,4.546,5.444,6.168,8.005,37.026,0.312
1120,1151.400,3.201,0.817,1.594,2.931,4.541,5.428,6.123,7.889,40.655,0.312
1160,1145.650,3.194,0.814,1.580,2.942,4.539,5.427,6.141,8.031,26.232,0.313
1200,1141.125,3.194,0.798,1.595,2.957,4.543,5.417,6.096,7.935,28.355,0.313
1240,1151.200,3.197,0.799,1.601,2.958,4.534,5.423,6.102,8.000,18.583,0.313
1280,1162.225,3.227,0.848,1.602,2.987,4.560,5.461,6.182,8.150,30.994,0.310
1320,1154.375,3.233,0.801,1.589,3.010,4.605,5.508,6.220,8.093,16.359,0.309
1360,1125.675,3.386,0.820,1.680,3.243,4.683,5.834,6.782,8.919,18.595,0.295
1400,1107.000,3.740,0.850,1.881,3.538,5.147,6.389,7.241,9.652,28.858,0.267
1440,1146.625,3.398,0.839,1.719,3.239,4.738,5.760,6.493,8.493,15.775,0.294
1480,1156.400,3.297,0.835,1.656,3.127,4.645,5.590,6.289,8.147,26.455,0.303
1520,1155.425,3.239,0.811,1.620,3.036,4.589,5.504,6.172,7.953,34.366,0.309
1560,1150.250,3.223,0.824,1.601,3.018,4.576,5.468,6.144,7.948,74.694,0.310
1600,1142.575,3.244,0.821,1.603,3.057,4.605,5.511,6.192,7.982,42.310,0.308
1640,1141.500,3.234,0.829,1.597,2.979,4.604,5.509,6.176,7.945,56.915,0.309
1680,1152.975,3.212,0.800,1.590,2.944,4.564,5.479,6.161,7.972,56.256,0.311
1720,1150.900,3.262,0.806,1.631,3.073,4.607,5.506,6.203,8.072,38.836,0.307
1760,1146.325,3.236,0.796,1.602,2.996,4.612,5.528,6.222,8.031,34.810,0.309
