Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
87,58118,58118.000,340,532,2502,2406,3704,4653,5320,6980,14445
88,56760,56760.000,329,545,2505,2468,3711,4656,5347,7416,42047
89,58120,58120.000,343,526,2508,2406,3712,4626,5312,6987,11337
90,56049,56049.000,342,529,2585,2493,3868,4836,5562,7392,19074
91,57769,57769.000,327,527,2380,2422,3714,4580,5238,7101,36069
92,57992,57992.000,341,530,2569,2411,3742,4605,5234,6925,15173
93,58637,58637.000,338,526,2562,2383,3665,4529,5207,6807,13870
94,57439,57439.000,330,518,2496,2435,3679,4560,5240,7087,38817
95,57988,57988.000,342,530,2648,2413,3718,4604,5260,6916,14898
96,57960,57960.000,337,521,2558,2412,3728,4663,5338,7026,13818
97,56604,56604.000,328,520,2454,2470,3708,4699,5482,7516,44603
98,58317,58317.000,345,522,2479,2398,3725,4651,5343,6981,11971
99,58709,58709.000,342,520,2423,2383,3713,4655,5359,6980,13620
100,55965,55965.000,343,530,2441,2499,3787,4778,5494,7440,44453
101,56639,56639.000,337,527,2494,2469,3839,4814,5602,7515,15437
102,57742,57742.000,337,528,2460,2422,3766,4743,5475,7143,15176
103,56245,56245.000,325,531,2433,2488,3762,4796,5548,7608,36376
104,57792,57792.000,341,521,2431,2421,3771,4702,5388,7179,12606
105,56894,56894.000,345,521,2463,2456,3831,4843,5524,7283,14104
106,55143,55143.000,338,520,2333,2538,3909,5031,5783,7945,41523
107,50690,50690.000,344,512,2375,2759,3750,4716,5447,7412,142072
108,59166,59166.000,345,526,2382,2361,3684,4587,5191,6813,13651
109,59268,59268.000,343,522,2331,2358,3697,4617,5287,7028,13812
110,57839,57839.000,335,522,2344,2422,3704,4647,5361,7234,34079
111,58848,58848.000,339,526,2578,2373,3651,4496,5152,6961,16930
112,57282,57282.000,319,522,2589,2442,3759,4699,5425,7379,16146
113,56768,56768.000,332,515,2497,2463,3751,4628,5332,7273,209250
114,58456,58456.000,324,520,2488,2392,3686,4639,5350,7009,13067
115,58517,58517.000,335,519,2529,2389,3705,4586,5235,6783,15064
116,56681,56681.000,329,519,2422,2467,3700,4689,5439,7538,44258
117,57636,57636.000,337,514,2505,2428,3787,4675,5338,7096,14788
118,58215,58215.000,338,522,2488,2401,3680,4635,5376,7069,15789
119,58092,58092.000,333,515,2390,2410,3768,4717,5430,7179,14882
120,57121,57121.000,337,522,2352,2446,3716,4677,5431,7287,36533
121,57954,57954.000,342,518,2482,2412,3748,4694,5333,7050,13896
122,58591,58591.000,348,519,2475,2388,3689,4595,5291,6847,14353
123,57442,57442.000,330,513,2311,2433,3724,4636,5350,7269,40850
124,58359,58359.000,339,532,2465,2396,3702,4624,5320,6912,13332
125,57926,57926.000,346,521,2642,2415,3741,4597,5259,6975,12654
126,58322,58322.000,335,514,2483,2398,3727,4640,5299,6873,12398
127,56586,56586.000,326,512,2454,2470,3741,4691,5401,7343,40257
128,55645,55645.000,336,528,2381,2506,3800,4807,5510,7372,39446
129,58600,58600.000,338,517,2336,2373,3725,4611,5298,7063,14026
130,56797,56797.000,333,516,2472,2483,3769,4742,5451,7440,38834
131,57388,57388.000,341,514,2370,2415,3769,4771,5488,7270,13761
132,57236,57236.000,334,517,2599,2443,3767,4715,5383,7158,13130
133,57398,57398.000,338,513,2553,2439,3792,4708,5357,7202,12764
134,56879,56879.000,325,512,2436,2457,3752,4663,5338,7183,39132
135,58520,58520.000,335,520,2493,2388,3697,4581,5259,6860,13435
136,58102,58102.000,330,515,2460,2407,3739,4656,5307,6911,13338
137,58777,58777.000,335,522,2403,2382,3699,4603,5269,6889,14010
138,57411,57411.000,315,517,2579,2432,3646,4543,5193,7090,36192
139,58300,58300.000,343,517,2327,2400,3763,4745,5422,7218,14370
140,58417,58417.000,337,523,2550,2399,3666,4571,5252,6968,15376
141,57417,57417.000,319,507,2490,2450,3684,4581,5248,7167,43214
142,58007,58007.000,344,520,2463,2392,3722,4635,5307,6953,15265
143,58137,58137.000,339,519,2470,2406,3735,4699,5370,7087,15336
144,56946,56946.000,342,519,2349,2455,3877,4776,5499,7438,18365
145,56478,56478.000,324,519,2440,2476,3747,4704,5475,7495,40519
146,58001,58001.000,334,522,2478,2412,3733,4674,5391,7202,15389
147,57272,57272.000,328,516,2647,2441,3761,4690,5398,7024,13379
148,58577,58577.000,332,521,2418,2387,3710,4625,5327,6976,13124
149,56816,56816.000,311,509,2426,2462,3732,4686,5410,7412,37281
150,57807,57807.000,339,524,2513,2418,3746,4663,5306,6975,12439
151,57636,57636.000,332,515,2423,2428,3771,4750,5440,7383,21154
152,57600,57600.000,340,512,2395,2425,3789,4775,5488,7346,13669
153,51543,51543.000,319,516,2512,2716,3759,4704,5439,8018,100223
154,58091,58091.000,331,508,2584,2405,3729,4608,5301,6988,12853
155,57788,57788.000,336,515,2496,2421,3737,4709,5422,7038,15336
156,59110,59110.000,319,512,2496,2363,3678,4531,5151,6794,15145
157,57247,57247.000,331,514,2446,2443,3697,4602,5310,7242,39943
158,58423,58423.000,336,524,2619,2392,3681,4544,5175,6890,16281
159,58287,58287.000,340,512,2585,2404,3705,4586,5292,7036,14154
160,57406,57406.000,327,517,2514,2436,3795,4709,5395,7100,13486
161,55912,55912.000,329,514,2398,2498,3768,4775,5524,7940,42551
