Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5060.100,6.548,4.342,5.465,5.879,6.387,7.045,7.757,33.337,199.472,0.153
40,5184.650,6.088,4.304,5.350,5.724,6.159,6.672,7.191,15.325,133.666,0.164
80,5217.925,5.951,4.330,5.336,5.698,6.114,6.576,6.999,9.339,85.812,0.168
120,5246.875,5.917,4.301,5.323,5.687,6.096,6.551,6.948,8.799,105.013,0.169
160,5243.900,5.888,4.317,5.314,5.674,6.081,6.534,6.917,8.487,143.178,0.170
200,5276.025,5.832,4.292,5.307,5.666,6.069,6.511,6.877,8.300,92.478,0.171
240,5275.650,5.827,4.329,5.302,5.661,6.066,6.515,6.886,8.356,107.648,0.172
280,5289.350,5.820,4.333,5.303,5.661,6.063,6.501,6.854,8.275,95.221,0.172
320,5288.025,5.795,4.339,5.293,5.654,6.054,6.484,6.830,8.088,80.478,0.173
360,5224.250,5.859,4.341,5.321,5.685,6.104,6.575,6.995,8.738,83.636,0.171
400,5286.850,5.833,4.318,5.314,5.673,6.082,6.530,6.904,8.281,213.622,0.171
440,5276.225,5.804,4.344,5.306,5.664,6.063,6.499,6.863,8.258,88.077,0.172
480,5293.500,5.801,4.328,5.297,5.651,6.052,6.490,6.844,8.224,69.770,0.172
520,5275.800,5.814,4.326,5.304,5.664,6.070,6.510,6.874,8.259,50.371,0.172
560,5258.050,5.815,4.328,5.308,5.672,6.083,6.536,6.928,8.378,64.993,0.172
600,5202.575,5.871,4.323,5.328,5.693,6.114,6.595,7.027,8.893,69.902,0.170
640,5268.250,5.845,4.318,5.315,5.678,6.098,6.568,6.987,8.581,57.648,0.171
680,5262.075,5.817,4.313,5.304,5.660,6.064,6.510,6.886,8.252,57.186,0.172
720,5275.750,5.773,4.337,5.313,5.673,6.080,6.522,6.881,8.012,51.952,0.173
760,5300.275,5.751,4.301,5.306,5.666,6.068,6.505,6.863,8.049,46.242,0.174
800,5316.900,5.722,4.305,5.292,5.643,6.036,6.454,6.786,7.872,45.192,0.175
840,5297.150,5.760,4.327,5.309,5.671,6.074,6.513,6.870,8.042,69.065,0.174
880,5241.275,5.866,4.344,5.361,5.750,6.202,6.738,7.183,8.458,48.757,0.170
920,5185.575,5.926,4.336,5.419,5.804,6.249,6.757,7.194,8.659,224.147,0.169
960,5179.325,5.881,4.333,5.375,5.751,6.186,6.687,7.142,8.871,59.476,0.170
1000,5225.700,5.850,4.322,5.334,5.698,6.112,6.572,6.946,8.162,105.926,0.171
1040,5302.275,5.751,4.316,5.307,5.663,6.064,6.505,6.852,7.929,225.800,0.174
1080,5301.175,5.735,4.310,5.296,5.654,6.050,6.476,6.810,7.880,47.486,0.174
1120,5290.350,5.761,4.321,5.318,5.677,6.081,6.524,6.887,7.993,44.547,0.174
1160,5294.200,5.762,4.293,5.311,5.671,6.079,6.525,6.882,8.011,38.960,0.174
1200,5309.300,5.763,4.328,5.322,5.680,6.084,6.521,6.860,7.898,38.293,0.174
1240,5308.675,5.759,4.258,5.308,5.666,6.072,6.523,6.899,8.092,30.945,0.174
1280,5287.700,5.762,4.338,5.308,5.670,6.077,6.525,6.886,8.126,29.168,0.174
1320,5288.775,5.759,4.294,5.321,5.674,6.075,6.508,6.844,7.930,29.895,0.174
1360,5305.025,5.773,4.319,5.319,5.678,6.088,6.541,6.899,8.106,29.191,0.173
1400,5286.600,5.754,4.326,5.307,5.662,6.069,6.518,6.880,8.034,38.364,0.174
1440,5286.850,5.749,4.313,5.308,5.664,6.069,6.509,6.850,7.943,37.321,0.174
1480,5280.725,5.765,4.320,5.322,5.674,6.076,6.510,6.845,7.963,239.977,0.173
1520,5332.625,5.739,4.309,5.306,5.661,6.058,6.486,6.820,7.861,27.001,0.174
1560,5211.825,5.848,4.359,5.367,5.740,6.168,6.644,7.046,8.435,34.820,0.171
1600,5247.200,5.803,4.318,5.356,5.726,6.135,6.570,6.911,7.955,28.613,0.172
1640,5252.775,5.780,4.355,5.338,5.707,6.112,6.540,6.869,7.896,33.753,0.173
1680,5343.025,5.696,4.249,5.243,5.594,6.005,6.461,6.837,8.084,25.553,0.176
1720,5394.175,5.620,4.259,5.185,5.531,5.925,6.348,6.699,7.975,32.020,0.178
1760,5391.275,5.603,4.273,5.181,5.525,5.908,6.311,6.623,7.676,218.787,0.178
