Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,28951,28951.000,2502,3146,3494,4721,4336,7391,8592,32478,52953
1,31553,31553.000,2489,3127,3467,4434,4240,7011,7895,20217,47836
2,31934,31934.000,2502,3105,3451,4375,4258,6858,7713,18175,45584
3,33231,33231.000,2486,3066,3397,4266,4078,6602,7282,14891,45926
4,33407,33407.000,2489,3061,3391,4181,4035,6515,7217,9892,50220
5,34258,34258.000,2480,3049,3377,4033,3929,6364,6966,8956,51005
6,34182,34182.000,2498,3048,3372,4093,3931,6360,6998,9389,44323
7,34838,34838.000,2501,3050,3384,4013,4060,6288,6943,8826,44559
8,34420,34420.000,2495,3056,3387,4063,4180,6404,7110,9503,41167
9,34495,34495.000,2498,3049,3383,4049,4112,6411,7177,9337,42315
10,34973,34973.000,2477,3046,3377,3999,4001,6288,6868,8565,44819
11,35413,35413.000,2504,3039,3364,3950,3915,6168,6709,8603,41684
12,28923,28923.000,2491,3037,3356,4850,3876,6206,6813,9558,210452
13,34874,34874.000,2510,3057,3384,3999,4015,6273,6896,8776,44509
14,35865,35865.000,2499,3050,3366,3901,3935,6181,6745,8466,17685
15,35174,35174.000,2498,3055,3378,3968,3992,6177,6738,8604,40896
16,35270,35270.000,2496,3043,3374,3965,3948,6197,6844,8848,43677
17,29483,29483.000,2497,3040,3364,4745,3898,6138,6689,8428,201819
18,35554,35554.000,2496,3035,3360,3932,3891,6112,6671,8373,45352
19,36477,36477.000,2489,3032,3353,3836,3889,6049,6623,8097,12573
20,35534,35534.000,2475,3035,3358,3939,3946,6149,6713,8542,42399
21,35952,35952.000,2500,3048,3373,3891,3982,6181,6739,8168,15081
22,34359,34359.000,2482,3053,3372,4069,3939,6207,6797,9381,43699
23,36125,36125.000,2496,3054,3373,3874,3953,6128,6651,8012,12479
24,35450,35450.000,2487,3040,3370,3946,3960,6124,6680,8500,40865
25,31878,31878.000,2489,3037,3357,4808,3881,6179,6813,9640,219995
26,32298,32298.000,2497,3040,3360,3919,3839,6116,6677,8347,39279
27,36400,36400.000,2482,3028,3352,3843,3854,6131,6656,7997,11556
28,36570,36570.000,2493,3023,3342,3825,3857,6052,6580,7974,19749
29,35460,35460.000,2488,3034,3355,3944,3945,6150,6717,8407,43213
30,28920,28920.000,2493,3035,3357,4832,3890,6187,6879,9355,222994
31,35928,35928.000,2471,3033,3348,3895,3841,6057,6609,8128,43221
32,36336,36336.000,2472,3037,3360,3850,3904,6096,6645,7993,13184
33,36154,36154.000,2485,3028,3356,3868,3988,6139,6691,8041,13274
34,35316,35316.000,2493,3031,3356,3961,3909,6144,6713,8693,49894
35,36496,36496.000,2492,3035,3359,3834,3893,6044,6573,7833,12287
36,36475,36475.000,2476,3028,3354,3836,3887,6070,6604,7839,11377
37,35809,35809.000,2483,3031,3353,3906,3871,6030,6568,8265,43524
38,36069,36069.000,2495,3042,3360,3880,3972,6118,6658,8172,13445
39,35790,35790.000,2500,3034,3346,3908,3869,6061,6580,8144,42457
40,33921,33921.000,2483,3036,3356,4117,3923,6082,6627,8520,74264
41,36293,36293.000,2485,3046,3367,3855,3949,6079,6615,7867,13973
42,35519,35519.000,2487,3030,3351,3940,3901,6130,6705,8225,46517
43,36497,36497.000,2482,3036,3357,3831,3870,6020,6559,7863,11642
44,36735,36735.000,2490,3029,3341,3809,3809,6009,6509,7772,12773
45,35798,35798.000,2491,3029,3341,3909,3830,6048,6577,8218,45048
46,36115,36115.000,2490,3042,3364,3874,3882,6170,6751,8330,18009
47,36177,36177.000,2479,3051,3364,3868,3877,6103,6649,8238,21451
48,35390,35390.000,2464,3049,3361,3952,3907,6180,6789,8521,45528
49,29075,29075.000,2493,3037,3355,4813,3867,6190,6823,8781,218944
50,36469,36469.000,2488,3033,3340,3836,3837,6116,6679,8027,14635
51,35175,35175.000,2487,3044,3359,3978,3945,6254,6910,8864,40827
52,36608,36608.000,2497,3036,3345,3821,3848,6029,6555,7848,11459
53,35970,35970.000,2490,3053,3377,3891,4009,6127,6650,8009,12511
54,36675,36675.000,2493,3030,3334,3814,3830,6011,6518,7809,12844
55,33593,33593.000,2487,3027,3344,4166,3890,6105,6637,9121,68601
56,36469,36469.000,2488,3028,3358,3837,3891,6081,6573,7815,13887
57,36096,36096.000,2491,3032,3360,3876,3985,6147,6691,8224,12367
58,35804,35804.000,2487,3018,3331,3909,3822,6022,6548,8015,48018
59,36756,36756.000,2480,3031,3342,3808,3795,6027,6570,7835,15469
60,36241,36241.000,2484,3035,3345,3860,3837,6084,6643,8260,24649
61,35620,35620.000,2482,3032,3336,3928,3806,6106,6659,8426,48594
62,36139,36139.000,2481,3041,3361,3870,3971,6127,6653,7930,13848
63,36185,36185.000,2486,3036,3359,3869,3945,6133,6650,8157,12839
64,36877,36877.000,2489,3030,3342,3796,3826,5958,6462,7635,12564
65,35367,35367.000,2483,3047,3372,3954,3996,6094,6672,8477,43501
66,36501,36501.000,2485,3035,3352,3835,3865,6048,6589,7999,12361
67,36193,36193.000,2480,3039,3361,3864,3880,6142,6701,8024,14132
68,35546,35546.000,2485,3028,3356,3937,3968,6138,6685,8496,39866
69,33977,33977.000,2485,3028,3348,4119,3899,6083,6633,8326,78592
70,29465,29465.000,2494,3034,3341,4750,3835,6030,6551,8146,219303
71,36533,36533.000,2469,3036,3354,3830,3847,6073,6549,7649,11425
72,35682,35682.000,2494,3033,3345,3922,3845,6133,6672,8341,43200
73,35736,35736.000,2494,3053,3379,3914,4022,6228,6832,8361,13833
74,36102,36102.000,2480,3053,3369,3879,3957,6150,6705,8045,12706
75,35815,35815.000,2499,3053,3370,3915,3942,6197,6752,8392,22965
76,34718,34718.000,2485,3045,3372,4019,4083,6221,6882,9255,46130
77,36386,36386.000,2491,3038,3356,3844,3897,6084,6624,7836,11460
78,36804,36804.000,2495,3026,3338,3802,3801,6012,6495,7571,10647
79,36368,36368.000,2491,3043,3361,3848,3914,6051,6512,7663,11739
80,35731,35731.000,2490,3043,3352,3917,3892,6101,6615,8184,40682
