Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,33998,33998.000,1143,1817,3291,4111,5472,8020,9821,13718,50591
1,36652,36652.000,1146,1697,3032,3818,5087,7456,9067,12886,36555
2,39136,39136.000,1122,1631,2888,3576,4641,6737,8243,12292,62296
3,40300,40300.000,1152,1683,3021,3473,4526,6385,7696,10536,32319
4,26053,26053.000,1109,1617,3066,5454,6153,10651,15440,44760,90868
5,35538,35538.000,1112,1662,3095,3874,5027,7258,8955,14764,46559
6,35891,35891.000,1143,1681,3149,3903,5215,7569,9208,13515,32381
7,33423,33423.000,1140,1599,3000,4178,5479,8266,10703,19628,65304
8,37119,37119.000,1150,1618,2996,3774,4990,7372,9094,13272,39868
9,33129,33129.000,1098,1405,2423,4221,4871,8211,11801,32449,49774
10,43562,43562.000,1146,1523,2762,3210,4202,5813,7071,10002,22356
11,43432,43432.000,1136,1463,2686,3221,4157,5963,7305,11200,58899
12,41273,41273.000,1124,1428,2648,3396,4412,6491,7994,13783,47318
13,46586,46586.000,1150,1436,2642,2998,3940,5367,6342,8547,37734
14,40622,40622.000,1108,1377,2501,3448,4049,5930,7526,25098,55504
15,50965,50965.000,1130,1400,2483,2743,3532,4744,5595,7468,27274
16,49832,49832.000,1134,1381,2442,2809,3583,4894,5858,9340,22459
17,47029,47029.000,1149,1380,2467,2974,3852,5434,6654,10005,57315
18,51349,51349.000,1139,1385,2445,2724,3549,4782,5641,7402,36336
19,47099,47099.000,1115,1367,2351,2972,3564,5001,6088,16504,49467
20,53733,53733.000,1136,1400,2384,2604,3321,4412,5186,6877,19577
21,51989,51989.000,1129,1403,2419,2692,3413,4580,5442,7662,38242
22,50379,50379.000,1160,1399,2474,2777,3582,4865,5748,7846,36768
23,55441,55441.000,1146,1371,2254,2525,3261,4280,5091,6768,20308
24,50634,50634.000,1120,1358,2310,2762,3431,4782,5759,10383,25927
25,55981,55981.000,1141,1359,2275,2500,3198,4195,4983,6674,20236
26,49976,49976.000,1107,1346,2192,2799,3149,4121,4881,6430,146367
27,57064,57064.000,1135,1355,2205,2452,3157,4120,4869,6362,33577
28,59179,59179.000,1131,1343,2057,2363,3000,4002,4704,6212,17375
29,56723,56723.000,1093,1336,2049,2466,3070,4154,4972,7891,23842
30,61993,61993.000,1132,1326,1727,2260,2804,3717,4359,5632,226404
31,51990,51990.000,1101,1346,2021,2688,2942,3959,4681,6669,143662
32,58166,58166.000,1131,1332,2077,2406,3096,4103,4839,6441,32710
33,59453,59453.000,1109,1337,2045,2353,2933,3891,4598,6153,25725
34,57795,57795.000,1119,1326,2046,2422,2988,4075,4906,8150,22451
35,52354,52354.000,1113,1325,2011,2674,2911,3875,4621,6471,148517
36,59705,59705.000,1114,1337,2056,2343,2965,3906,4644,5987,22146
37,58575,58575.000,1136,1340,2060,2389,3054,4049,4779,6461,37142
38,59497,59497.000,1138,1341,2047,2350,2955,3876,4557,6417,26529
39,60027,60027.000,1116,1329,1809,2331,2880,3876,4614,6646,223010
40,54517,54517.000,1113,1320,1711,2567,2745,3793,4484,6743,210879
41,61020,61020.000,1131,1337,2017,2294,2891,3892,4549,5941,25356
42,58625,58625.000,1134,1351,2087,2385,3026,4028,4737,6600,20185
43,58775,58775.000,1114,1337,2035,2380,2993,4025,4787,6828,22018
44,58969,58969.000,1114,1335,2020,2373,2958,3995,4687,6535,25853
45,63129,63129.000,1121,1329,1955,2217,2714,3691,4290,5597,16164
46,60862,60862.000,1137,1357,2069,2298,2886,3847,4442,5598,19643
47,56504,56504.000,1143,1380,2258,2477,3149,4101,4831,6339,17781
48,60343,60343.000,1142,1360,2064,2318,2893,3838,4473,5872,16507
49,59034,59034.000,1114,1330,1973,2370,2868,3818,4657,9619,22093
50,62971,62971.000,1124,1342,1952,2222,2735,3683,4279,5509,21739
