Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1,1.000,8076913,8076913,8076913,8076913,8076913,8076913,8076913,8076913,8076913
1,3,3.000,348555,348555,4492410,3216203,4807645,4807645,4807645,4807645,4807645
2,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,3.000,7615611,7615611,8397944,8155928,8454231,8454231,8454231,8454231,8454231
4,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,2,2.000,986053,986053,58088874,29537463,58088874,58088874,58088874,58088874,58088874
7,3,3.000,851372,851372,2002491,2126118,3524493,3524493,3524493,3524493,3524493
8,2,2.000,4550348,4550348,8041505,6295926,8041505,8041505,8041505,8041505,8041505
9,1,1.000,4153705,4153705,4153705,4153705,4153705,4153705,4153705,4153705,4153705
10,1,1.000,3793512,3793512,3793512,3793512,3793512,3793512,3793512,3793512,3793512
11,2,2.000,1602601,1602601,6639007,4120804,6639007,6639007,6639007,6639007,6639007
12,5,5.000,4176438,4428929,55335223,37748942,61941277,62862846,62862846,62862846,62862846
13,1,1.000,61626502,61626502,61626502,61626502,61626502,61626502,61626502,61626502,61626502
14,1,1.000,1702098,1702098,1702098,1702098,1702098,1702098,1702098,1702098,1702098
15,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,3,3.000,1019362,1019362,9918217,6973989,9984388,9984388,9984388,9984388,9984388
17,3,3.000,554843,554843,2052895,2475689,4819330,4819330,4819330,4819330,4819330
18,1,1.000,3329516,3329516,3329516,3329516,3329516,3329516,3329516,3329516,3329516
19,1,1.000,1129092,1129092,1129092,1129092,1129092,1129092,1129092,1129092,1129092
20,1,1.000,2051661,2051661,2051661,2051661,2051661,2051661,2051661,2051661,2051661
21,1,1.000,2026859,2026859,2026859,2026859,2026859,2026859,2026859,2026859,2026859
22,2,2.000,3386636,3386636,5672512,4529574,5672512,5672512,5672512,5672512,5672512
23,1,1.000,6974364,6974364,6974364,6974364,6974364,6974364,6974364,6974364,6974364
24,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,1,1.000,11167984,11167984,11167984,11167984,11167984,11167984,11167984,11167984,11167984
26,2,2.000,4443193,4443193,21786622,13114907,21786622,21786622,21786622,21786622,21786622
27,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,1,1.000,3368175,3368175,3368175,3368175,3368175,3368175,3368175,3368175,3368175
29,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,1,1.000,345560,345560,345560,345560,345560,345560,345560,345560,345560
31,3,3.000,5377465,5377465,11299707,24731294,57516712,57516712,57516712,57516712,57516712
32,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
35,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,2,2.000,930241,930241,3264201,2097221,3264201,3264201,3264201,3264201,3264201
37,1,1.000,10193153,10193153,10193153,10193153,10193153,10193153,10193153,10193153,10193153
38,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,1,1.000,832188,832188,832188,832188,832188,832188,832188,832188,832188
40,1,1.000,3485311,3485311,3485311,3485311,3485311,3485311,3485311,3485311,3485311
41,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,1,1.000,1013703,1013703,1013703,1013703,1013703,1013703,1013703,1013703,1013703
43,2,2.000,1539525,1539525,4708265,3123895,4708265,4708265,4708265,4708265,4708265
44,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,1,1.000,55927726,55927726,55927726,55927726,55927726,55927726,55927726,55927726,55927726
46,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,2,2.000,827906,827906,5708181,3268043,5708181,5708181,5708181,5708181,5708181
48,2,2.000,344191,344191,8009384,4176787,8009384,8009384,8009384,8009384,8009384
49,1,1.000,5424957,5424957,5424957,5424957,5424957,5424957,5424957,5424957,5424957
50,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
52,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,1,1.000,22549711,22549711,22549711,22549711,22549711,22549711,22549711,22549711,22549711
54,1,1.000,11444337,11444337,11444337,11444337,11444337,11444337,11444337,11444337,11444337
55,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,1,1.000,2800050,2800050,2800050,2800050,2800050,2800050,2800050,2800050,2800050
57,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
59,2,2.000,350509,350509,11335360,5842934,11335360,11335360,11335360,11335360,11335360
60,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
62,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,1,1.000,7581352,7581352,7581352,7581352,7581352,7581352,7581352,7581352,7581352
65,1,1.000,1101934,1101934,1101934,1101934,1101934,1101934,1101934,1101934,1101934
66,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,2,2.000,987373,987373,7868082,4427727,7868082,7868082,7868082,7868082,7868082
68,1,1.000,2033105,2033105,2033105,2033105,2033105,2033105,2033105,2033105,2033105
69,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,1,1.000,4197779,4197779,4197779,4197779,4197779,4197779,4197779,4197779,4197779
71,2,2.000,565391,565391,4755267,2660329,4755267,4755267,4755267,4755267,4755267
72,1,1.000,7394132,7394132,7394132,7394132,7394132,7394132,7394132,7394132,7394132
73,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,2,2.000,1611023,1611023,22546398,12078710,22546398,22546398,22546398,22546398,22546398
75,4,4.000,1002698,4458476,7784676,8837132,22102678,22102678,22102678,22102678,22102678
76,3,3.000,2818975,2818975,2840144,2846082,2879127,2879127,2879127,2879127,2879127
77,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,1,1.000,5676965,5676965,5676965,5676965,5676965,5676965,5676965,5676965,5676965
79,4,4.000,2058863,3354096,3598369,3380582,4511001,4511001,4511001,4511001,4511001
80,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,1,1.000,11861355,11861355,11861355,11861355,11861355,11861355,11861355,11861355,11861355
82,1,1.000,2831857,2831857,2831857,2831857,2831857,2831857,2831857,2831857,2831857
83,4,4.000,840793,976364,4318145,2681989,4592655,4592655,4592655,4592655,4592655
84,2,2.000,966326,966326,3561796,2264061,3561796,3561796,3561796,3561796,3561796
85,2,2.000,527676,527676,5536361,3032018,5536361,5536361,5536361,5536361,5536361
86,1,1.000,5794150,5794150,5794150,5794150,5794150,5794150,5794150,5794150,5794150
87,1,1.000,3497957,3497957,3497957,3497957,3497957,3497957,3497957,3497957,3497957
88,3,3.000,2062788,2062788,2815481,5576399,11850928,11850928,11850928,11850928,11850928
89,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,1,1.000,8108552,8108552,8108552,8108552,8108552,8108552,8108552,8108552,8108552
91,3,3.000,3100738,3100738,8786452,23043252,57242568,57242568,57242568,57242568,57242568
92,2,2.000,1146605,1146605,4059895,2603250,4059895,4059895,4059895,4059895,4059895
93,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,2,2.000,1955549,1955549,2836334,2395941,2836334,2836334,2836334,2836334,2836334
95,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,5,5.000,516939,967333,2096949,3852853,3426590,12256458,12256458,12256458,12256458
97,2,2.000,1154540,1154540,4766303,2960421,4766303,4766303,4766303,4766303,4766303
